normal | train | G:\Ai-CDD\data\raw\dataset\train\NORMAL\normal_00002.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00430.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00431.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00432.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00433.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00434.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00435.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00436.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00437.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00438.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00439.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00440.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00441.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00442.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00443.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00444.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00445.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00446.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00447.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00448.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00449.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00450.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00451.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00452.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00453.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00454.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00455.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00456.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00457.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00458.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00459.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00460.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00461.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00462.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00463.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00464.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00465.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00466.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00467.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00468.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00469.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00470.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00471.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00472.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00473.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00474.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00475.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00476.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00477.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00478.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00479.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00480.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00481.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00482.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00483.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00484.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00485.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00486.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00487.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00488.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00489.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00490.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00491.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00492.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00493.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00494.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00495.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00496.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00497.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00498.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00499.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00500.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00501.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00502.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00503.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00504.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00505.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00506.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00507.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00508.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00509.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00510.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00511.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00512.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00513.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00514.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00515.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00516.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00517.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00518.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00519.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00520.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00521.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00522.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00523.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00524.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00525.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00526.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00527.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00528.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00529.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00530.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00531.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00532.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00533.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00534.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00535.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00536.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00537.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00538.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00539.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00540.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00541.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00542.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00543.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00544.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00545.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00546.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00547.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00548.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00549.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00550.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00551.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00552.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00553.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00554.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00555.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00556.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00557.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00558.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00559.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00560.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00561.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00562.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00563.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00564.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00565.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00566.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00567.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00568.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00569.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00570.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00571.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00572.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00573.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00574.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00575.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00576.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00577.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00578.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00579.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00580.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00581.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00582.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00583.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00584.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00585.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00586.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00587.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00588.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00589.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00590.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00591.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00592.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00593.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00594.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00595.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00596.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00597.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00598.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00599.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00600.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00601.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00602.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00603.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00604.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00605.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00606.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00607.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00608.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00609.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00610.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00611.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00612.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00613.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00614.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00615.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00616.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00617.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00618.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00619.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00620.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00621.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00622.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00623.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00624.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00625.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00626.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00627.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00628.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00629.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00630.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00631.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00632.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00633.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00634.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00635.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00636.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00637.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00638.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00639.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00640.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00641.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00642.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00643.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00644.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00645.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00646.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00647.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00648.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00649.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00650.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00651.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00652.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00653.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00654.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00655.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00656.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00657.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00658.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00659.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00660.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00661.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00662.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00663.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00664.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00665.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00666.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00667.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00668.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00669.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00670.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00671.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00672.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00673.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00674.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00675.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00676.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00677.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00678.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00679.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00680.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00681.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00682.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00683.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00684.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00685.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00686.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00687.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00688.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00689.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00690.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00691.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00692.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00693.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00694.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00695.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00696.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00697.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00698.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00699.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00700.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00701.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00702.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00703.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00704.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00705.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00706.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00707.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00708.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00709.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00710.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00711.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00712.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00713.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00714.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00715.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00716.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00717.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00718.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00719.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00720.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00721.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00722.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00723.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00724.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00725.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00726.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00727.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00728.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00729.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00730.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00731.png
normal | val | G:\Ai-CDD\data\raw\dataset\val\NORMAL\normal_00732.png
